-DOCSTART- -X- -X- O
aaa O O B-WEA
on O O O
the O O O
ground O O O
. O O O

so O O O
they O O B-PER
're O O O
still O O O
out O O O
there O O O
. O O O

but O O O
the O O O
air O O O
power O O O
and O O O
the O O O
air O O O
package O O O
that O O O
we O O B-PER
take O O O
to O O O
the O O O
fight O O O
, O O O
we O O B-PER
continue O O O
to O O O
be O O O
effective O O O
. O O O

and O O O
we O O B-PER
attrit O O O
the O O O
medina O O B-PER
forces O O I-PER
down O O O
to O O O
less O O O
than O O O
50 O O O
percent O O O
. O O O

and O O O
when O O O
we O O B-PER
put O O O
our O O B-PER
power O O O
punch O O O
to O O O
them O O B-PER
and O O O
then O O O
the O O O
army O O B-ORG
and O O O
the O O O
marines O O B-ORG
move O O O
forward O O O
it O O O
's O O O
a O O O
very O O O
effective O O O
, O O O
coordinated O O O
effort O O O
. O O O

( O O O
end O O O
video O O O
clip O O O
) O O O

tuchman O O B-PER

lieutenant O O O
colonel O O B-PER
webb O O B-PER
( O O O
ph O O O
) O O O
is O O O
telling O O O
us O O B-PER
he O O B-PER
has O O O
a O O O
mission O O O
this O O O
very O O O
evening O O O
. O O O

we O O B-PER
want O O O
to O O O
tell O O O
you O O B-PER
the O O O
air O O B-ORG
force O O I-ORG
has O O O
just O O O
informed O O O
us O O B-PER
that O O O
between O O O
this O O O
morning O O O
and O O O
tomorrow O O O
morning O O O
, O O O
it O O B-ORG
will O O O
fly O O O
1,900 O O O
sorties O O O
into O O O
iraq O O B-GPE
. O O O

a O O O
total O O O
over O O O
the O O O
last O O O
two O O O
weeks O O O
now O O O
of O O O
close O O O
to O O O
24,000 O O O
sorties O O O
. O O O

before O O O
we O O B-PER
go O O O
, O O O
one O O O
more O O O
thing O O O
we O O B-PER
want O O O
to O O O
tell O O O
you O O B-PER
about O O O
, O O O
superstitions O O O
. O O O

military O O B-ORG
people O O B-PER
are O O O
very O O O
superstitious O O O
, O O O
like O O O
many O O O
of O O O
us O O B-PER
are O O O
. O O O

here O O B-FAC
at O O O
this O O O
particular O O O
base O O B-FAC
they O O B-PER
get O O O
their O O B-PER
mres O O O
, O O O
their O O B-PER
mres O O O
are O O O
their O O B-PER
meals O O O
ready O O O
to O O O
eat O O O
. O O O

they O O O
come O O O
in O O O
a O O O
bag O O O
. O O O

and O O O
when O O O
you O O B-PER
get O O O
an O O O
mre O O O
you O O B-PER
get O O O
your O O B-PER
meal O O O
and O O O
you O O B-PER
get O O O
a O O O
little O O O
treat O O O
with O O O
it O O O
. O O O

what O O O
a O O O
lot O O O
of O O O
people O O B-PER
here O O B-FAC
at O O O
this O O O
base O O B-FAC
do O O O
, O O O
when O O O
their O O B-PER
treat O O O
happens O O O
to O O O
be O O O
this O O O
one O O O
, O O O
this O O O
is O O O
the O O O
candy O O O
called O O O
charms O O O
, O O O
many O O B-PER
of O O O
the O O O
people O O B-PER
refuse O O O
to O O O
eat O O O
their O O B-PER
charms O O O
. O O O

they O O B-PER
consider O O O
it O O O
a O O O
good O O O
luck O O O
charm O O O
to O O O
keep O O O
their O O B-PER
charms O O O
in O O O
their O O B-PER
clothes O O O
and O O O
not O O O
to O O O
eat O O O
them O O O
. O O O

so O O O
one O O O
little O O O
superstitious O O O
tale O O O
for O O O
you O O B-PER
, O O O
judy O O B-PER
. O O O

back O O O
to O O O
you O O B-PER
. O O O

woodruff O O B-PER

well O O O
, O O O
i O O B-PER
'm O O O
one O O B-PER
of O O O
those O O B-PER
who O O B-PER
thinks O O O
that O O O
we O O B-PER
need O O O
to O O O
pay O O O
attention O O O
to O O O
our O O B-PER
superstitions O O O
. O O O

gary O O B-PER
, O O O
one O O O
another O O O
quick O O O
question O O O
for O O O
you O O B-PER
. O O O

that O O O
air O O O
base O O B-FAC
that O O B-FAC
coalition O O B-GPE
forces O O B-PER
have O O O
now O O O
taken O O O
control O O O
of O O O
near O O O
nasiriya O O B-GPE
. O O O

are O O O
you O O B-PER
able O O O
to O O O
say O O O
, O O O
are O O O
they O O B-PER
actually O O O
using O O O
it O O B-FAC
or O O O
getting O O O
much O O O
use O O O
out O O O
of O O O
it O O B-FAC
? O O O

tuchman O O B-PER

what O O O
they O O B-PER
are O O O
doing O O O
, O O O
judy O O B-PER
, O O O
some O O B-VEH
of O O O
these O O O
a-10s O O B-VEH
behind O O O
me O O B-PER
go O O O
there O O B-FAC
to O O O
refuel O O O
, O O O
to O O O
stage O O O
operations O O O
further O O O
north O O O
. O O O

they O O B-PER
also O O O
fly O O O
these O O O
hh-60 O O B-VEH
helicopters O O B-VEH
, O O O
they O O B-VEH
're O O O
the O O O
search O O O
and O O O
rescue O O O
helicopters O O B-VEH
used O O O
in O O O
case O O O
they O O B-PER
have O O O
to O O O
search O O O
and O O O
find O O O
somebody O O B-PER
on O O O
the O O O
ground O O O
. O O O

they O O B-PER
stage O O O
there O O B-FAC
and O O O
refuel O O O
. O O O

but O O O
right O O O
now O O O
, O O O
none O O B-VEH
of O O O
them O O B-VEH
are O O O
permanently O O O
based O O O
there O O B-FAC
, O O O
although O O O
the O O O
plan O O O
is O O O
for O O O
that O O O
to O O O
eventually O O O
happen O O O
. O O O

woodruff O O B-PER

all O O O
right O O O
, O O O
gary O O B-PER
tuchman O O I-PER
with O O O
some O O O
charms O O O
. O O O

you O O B-PER
saw O O O
him O O B-PER
holding O O O
it O O O
. O O O

i O O B-PER
will O O O
be O O O
talking O O O
with O O O
a O O O
ranking O O O
member O O B-PER
of O O O
the O O O
senate O O B-ORG
foreign O O I-ORG
relations O O I-ORG
committee O O I-ORG
, O O O
senator O O B-PER
joe O O B-PER
biden O O I-PER
, O O O
just O O O
ahead O O O
, O O O
for O O O
his O O B-PER
take O O O
on O O O
how O O O
the O O O
war O O O
is O O O
going O O O
. O O O

could O O O
tony O O B-PER
blair O O I-PER
be O O O
in O O O
line O O O
for O O O
a O O O
gold O O O
medal O O O
? O O O

tales O O O
of O O O
how O O O
some O O B-PER
in O O O
congress O O B-ORG
want O O O
to O O O
honor O O O
the O O O
british O O B-GPE
prime O O O
minister O O B-PER
. O O O

story O O O

2003-04-04t16 O O O
:00:00 O O O
-05:00 O O O

iraq O O O
warns O O O
of O O O
unconventional O O O
counter O O O
attack O O O
tonight O O O
; O O O
saddam O O O
sends O O O

message O O O
suggesting O O O
he O O O
is O O O
alive O O O
, O O O
still O O O
defiant O O O

blitzer O O B-PER

new O O O
explosions O O O
rock O O O
baghdad O O B-GPE
after O O O
dark O O O
. O O O

witnesses O O B-PER
say O O O
they O O B-PER
heard O O O
blasts O O O
around O O O
a O O O
presidential O O O
complex O O B-FAC
in O O O
the O O O
center O O B-LOC
of O O O
the O O O
city O O B-GPE
. O O O

meantime O O O
, O O O
the O O O
u.s O O B-GPE
. O O O

reportedly O O O
has O O O
hundreds O O O
of O O O
troops O O B-PER
poised O O O
to O O O
reinforce O O O
the O O O
baghdad O O B-FAC
international O O I-FAC
airport O O I-FAC
, O O O
now O O O
under O O O
the O O O
control O O O
of O O O
american O O B-GPE
troops O O B-PER
. O O O

a O O O
source O O B-PER
tells O O O
cnn O O B-ORG
's O O O
nic O O B-PER
robertson O O I-PER
, O O O
some O O O
iraqi O O B-GPE
republican O O B-ORG
guard O O I-ORG
forces O O B-PER
are O O O
gathering O O O
close O O O
to O O O
the O O O
airport O O B-FAC
. O O O

columns O O B-PER
of O O O
coalition O O B-GPE
forces O O B-PER
keep O O O
pressing O O O
north O O O
and O O O
tightening O O O
the O O O
noose O O O
on O O O
baghdad O O B-GPE
. O O O

cnn O O B-ORG
's O O O
central O O B-ORG
command O O I-ORG
says O O O
some O O O
2,500 O O O
republican O O B-ORG
guard O O I-ORG
forces O O B-PER
surrendered O O O
, O O O
that O O O
is O O O
, O O O
between O O O
kut O O B-GPE
and O O O
baghdad O O B-GPE
. O O O

now O O O
, O O O
the O O O
latest O O O
on O O O
the O O O
fight O O O
for O O O
control O O O
of O O O
baghdad O O B-GPE
's O O O
international O O O
airport O O B-FAC
. O O O

while O O O
coalition O O B-GPE
forces O O B-PER
say O O O
they O O B-PER
have O O O
secured O O O
the O O O
facility O O B-FAC
, O O O
that O O O
's O O O
not O O O
the O O O
case O O O
in O O O
the O O O
surrounding O O O
area O O B-LOC
. O O O

itn O O B-ORG
reporter O O B-PER
james O O B-PER
mates O O I-PER
was O O O
with O O O
the O O O
u.s O O B-GPE
. O O O
forces O O B-PER
when O O O
they O O B-PER
moved O O O
in O O O
to O O O
secure O O O
the O O O
airport O O B-FAC
. O O O

( O O O
begin O O O
videotape O O O
) O O O

james O O B-PER
mates O O I-PER
, O O I-PER
itn O O I-PER
correspondent O O I-PER
( O O I-PER
voice-over O O I-PER
) O O I-PER

it O O B-FAC
was O O O
a O O O
showpiece O O B-FAC
of O O O
his O O B-PER
regime O O B-ORG
. O O O

now O O O
saddam O O B-FAC
international O O I-FAC
airport O O I-FAC
is O O O
controlled O O O
by O O O
coalition O O B-GPE
troops O O B-PER
and O O O
, O O O
tonight O O O
, O O O
it O O B-FAC
has O O O
a O O O
new O O O
name O O O
, O O O
baghdad O O B-FAC
international O O I-FAC
. O O O

these O O O
pictures O O O
were O O O
taken O O O
on O O O
the O O O
runway O O B-FAC
just O O O
moments O O O
after O O O
the O O O
coalition O O B-GPE
attack O O O
. O O O

a O O O
passenger O O B-PER
jet O O B-VEH
burned O O O
out O O O
on O O O
the O O O
tarmac O O B-FAC
. O O O

wreckage O O O
burning O O O
in O O O
a O O O
hangar O O B-FAC
as O O O
u.s O O B-GPE
. O O O
troops O O B-PER
rush O O O
in O O O
. O O O

at O O O
dawn O O O
this O O O
morning O O O
, O O O
u.s O O B-GPE
. O O O
tanks O O B-VEH
and O O O
infantry O O B-PER
had O O O
rolled O O O
in O O O
to O O O
claim O O O
their O O B-PER
biggest O O O
prize O O B-FAC
of O O O
the O O O
war O O O
so O O O
far O O O
. O O O

building O O B-FAC
by O O O
building O O B-FAC
, O O O
they O O B-PER
swept O O O
the O O O
terminal O O B-FAC
complex O O B-FAC
, O O O
then O O O
moved O O O
on O O O
to O O O
secure O O O
the O O O
runway O O B-FAC
. O O O

the O O O
fall O O O
of O O O
his O O B-PER
airport O O B-FAC
is O O O
a O O O
humiliating O O O
blow O O O
for O O O
saddam O O B-PER
. O O O

it O O B-FAC
lies O O O
just O O O
12 O O O
miles O O O
from O O O
baghdad O O B-GPE
and O O O
will O O O
be O O O
a O O O
key O O O
forward O O O
base O O B-FAC
for O O O
u.s O O B-GPE
. O O O
troops O O B-PER
as O O O
they O O B-PER
prepare O O O
for O O O
a O O O
push O O O
on O O O
the O O O
capital O O B-GPE
. O O O

more O O O
than O O O
300 O O O
iraqi O O B-GPE
soldiers O O B-PER
have O O O
been O O O
left O O O
dead O O O
. O O O

some O O O
republican O O B-ORG
guard O O I-ORG
troops O O B-PER
fought O O O
fiercely O O O
on O O O
the O O O
northern O O O
side O O B-LOC
of O O O
the O O O
airport O O B-FAC
complex O O B-FAC
. O O O

unidentified O O B-PER
male O O I-PER

hopefully O O O
, O O O
this O O O
is O O O
a O O O
sign O O O
that O O O
we O O B-PER
're O O O
able O O O
to O O O
send O O O
to O O O
the O O O
residents O O B-GPE
of O O O
baghdad O O B-GPE
that O O O
we O O B-PER
're O O O
here O O B-GPE
and O O O
they O O B-GPE
can O O O
rise O O O
up O O O
and O O O
deal O O O
with O O O
the O O O
regime O O B-ORG
appropriately O O O
. O O O

mates O O B-PER

outside O O O
the O O O
airport O O B-FAC
, O O O
the O O O
fighting O O O
was O O O
fierce O O O
, O O O
but O O O
the O O O
battle O O O
unequal O O O
. O O O

here O O B-LOC
, O O O
the O O O
remains O O O
of O O O
an O O O
iraqi O O B-GPE
armored O O O
car O O B-VEH
, O O O
and O O O
by O O O
its O O B-VEH
side O O O
the O O O
body O O O
of O O O
an O O O
iraqi O O B-GPE
soldier O O B-PER
, O O O
all O O O
that O O O
remains O O O
of O O O
a O O O
column O O B-PER
that O O B-PER
pushed O O O
up O O O
the O O O
airport O O B-FAC
road O O B-FAC
last O O O
night O O O
in O O O
a O O O
final O O O
effort O O O
to O O O
defend O O O
the O O O
airport O O B-FAC
. O O O

u.s O O B-GPE
. O O O
troops O O B-PER
are O O O
now O O O
knocking O O O
on O O O
the O O O
door O O O
of O O O
baghdad O O B-GPE
. O O O

but O O O
the O O O
final O O O
push O O O
into O O O
the O O O
city O O B-GPE
could O O O
yet O O O
prove O O O
to O O O
be O O O
the O O O
toughest O O O
fighting O O O
of O O O
all O O O
. O O O

( O O O
on O O O
camera O O O
) O O O
: O O O
the O O O
patchy O O O
, O O O
somewhat O O O
disorganized O O O
defense O O O
of O O O
the O O O
airport O O B-FAC
last O O O
night O O O
has O O O
left O O O
coalition O O B-GPE
commanders O O B-PER
with O O O
several O O O
questions O O O
. O O O

have O O O
they O O B-PER
done O O O
so O O O
much O O O
damage O O O
now O O O
to O O O
iraqi O O B-GPE
command O O O
and O O O
control O O O
centers O O B-FAC
that O O O
they O O B-PER
can O O O
no O O O
longer O O O
put O O O
up O O O
a O O O
proper O O O
fight O O O
, O O O
or O O O
are O O O
the O O O
best O O O
troops O O B-PER
simply O O O
withdrawing O O O
into O O O
the O O O
city O O B-GPE
, O O O
to O O O
fight O O O
there O O B-GPE
street O O B-FAC
by O O O
street O O B-FAC
? O O O

the O O O
answer O O O
to O O O
that O O O
could O O O
well O O O
decide O O O
how O O O
quickly O O O
they O O B-PER
make O O O
a O O O
final O O O
push O O O
into O O O
the O O O
city O O B-GPE
. O O O

james O O B-PER
mates O O I-PER
, O O O
itv O O B-ORG
news O O I-ORG
, O O O
with O O O
the O O O
u.s O O B-GPE
. O O O
marines O O B-PER
, O O O
south O O O
of O O O
baghdad O O B-GPE
. O O O

( O O O
end O O O
videotape O O O
) O O O

story O O O

2003-04-22t16 O O O
:00:00 O O O
-05:00 O O O

santorum O O O
comes O O O
under O O O
heat O O O
after O O O
comments O O O
liken O O O
homosexuality O O O
to O O O

incest O O O
, O O O
other O O O
crimes O O O

( O O O
market O O O
update O O O
) O O O

woodruff O O B-PER

and O O O
this O O O
final O O O
story O O O
: O O O
retired O O O
senator O O B-PER
strom O O B-PER
thurmond O O I-PER
has O O O
never O O O
made O O O
a O O O
secret O O O
about O O O
his O O B-PER
fondness O O O
for O O O
young O O O
, O O O
pretty O O O
women O O B-PER
. O O O

so O O O
some O O B-PER
think O O O
thurmond O O B-PER
's O O O
travel O O O
plans O O O
in O O O
south O O B-GPE
carolina O O I-GPE
next O O O
month O O O
are O O O
rather O O O
fitting O O O
. O O O

he O O B-PER
'll O O O
fly O O O
to O O O
his O O B-PER
first O O O
public O O O
appearance O O O
since O O O
returning O O O
to O O O
his O O B-PER
home O O B-GPE
state O O B-GPE
aboard O O O
the O O O
private O O O
jet O O B-VEH
of O O O
a O O O
hooters O O B-ORG
air O O I-ORG
executive O O B-PER
. O O O

hooters O O B-ORG
air O O I-ORG
is O O O
a O O O
spin-off O O B-ORG
of O O O
a O O O
restaurant O O B-ORG
chain O O B-ORG
known O O O
for O O O
its O O B-ORG
scantily O O O
clad O O O
waitresses O O B-PER
. O O O

but O O O
a O O O
local O O O
republican O O B-ORG
official O O B-PER
insists O O O
there O O O
will O O O
not O O O
be O O O
any O O O
hooters O O B-ORG
girls O O B-PER
onboard O O O
with O O O
the O O O
100-year-old O O O
thurmond O O B-PER
. O O O

smiles O O O
. O O O

that O O O
's O O O
it O O O
for O O O
inside O O O
politics O O O
. O O O

i O O B-PER
'm O O O
judy O O B-PER
woodruff O O I-PER
. O O O
