-DOCSTART- -X- -X- O
respecting O O O
human O O O
relations O O O
, O O O
obeying O O O
people O O O
's O O O
wishes O O O
, O O O
conforming O O O
to O O O
science O O O
and O O O
carrying O O O
on O O O
the O O O
legacy O O O
-- O O O
if O O O
the O O O
present O O O
capitalist O O O
followers O O O
frantically O O O
urge O O O
the O O O
son O O O
to O O O
kill O O O
him O O O
by O O O
all O O O
means O O O
, O O O
the O O O
result O O O
could O O O
only O O O
be O O O
a O O O
tragedy O O O
! O O O

and O O O
these O O O
happen O O O
to O O O
be O O O
the O O O
core O O O
of O O O
the O O O
destiny O O O
where O O O
the O O O
capitalist O O O
roaders O O O
" O O O
will O O O
inevitably O O O
bury O O O
themselves O O O
due O O O
to O O O
their O O O
ignorance O O O
and O O O
insanity O O O
, O O O
and O O O
more O O O
or O O O
less O O O
harm O O O
the O O O
human O O O
society O O O
! O O O
" O O O

at O O O
last O O O
, O O O
i O O O
would O O O
like O O O
to O O O
admonish O O O
sincerely O O O
and O O O
earnestly O O O
those O O O
who O O O
blindly O O O
oppose O O O
, O O O
hate O O O
and O O O
even O O O
suppress O O O
planned O O O
economy O O O
, O O O
public O O O
ownership O O O
and O O O
dictatorship O O O
of O O O
the O O O
proletariat O O O
, O O O
especially O O O
the O O O
" O O O
mainstream O O O
elite O O O
scholars O O O
" O O O
including O O O
wu O O B-PERSON
jinglian O O I-PERSON
, O O O
who O O O
insist O O O
on O O O
smearing O O O
the O O O
" O O O
father O O O
" O O O
to O O O
the O O O
end O O O
: O O O
do O O O
not O O O
treat O O O
the O O O
" O O O
fathers O O O
" O O O
on O O O
which O O O
the O O O
new O O O
civilization O O O
is O O O
based O O O
barbarously O O O
, O O O
against O O O
your O O O
conscience O O O
and O O O
frantically O O O
for O O O
immediate O O O
gains O O O
. O O O

the O O O
result O O O
is O O O
definitely O O O
a O O O
tragedy O O O
-- O O O
because O O O
even O O O
if O O O
you O O O
kill O O O
the O O O
" O O O
father O O O
, O O O
" O O O
your O O O
felony O O O
will O O O
be O O O
disdained O O O
by O O O
the O O O
age O O O
and O O O
condemned O O O
by O O O
the O O O
people O O O
, O O O
which O O O
naturally O O O
leads O O O
to O O O
nothing O O O
good O O O
! O O O

independent O O O
economic O O O
and O O O
human O O O
studies O O O
analyst O O O
. O O O

brother O O O
and O O O
companion O O O
of O O O
conscientious O O O
chinese O O B-NORP
sons O O O
and O O O
daughters O O O
: O O O
peng O O B-PERSON
zhongyi O O I-PERSON
. O O O

january O O B-DATE
2 O O I-DATE
, O O I-DATE
2007 O O I-DATE
. O O I-DATE

contact O O O
for O O O
friendship O O O
and O O O
blame O O O

qq O O O
: O O O
22761792 O O O

msn O O O
: O O O
p...@hotmail.com O O O

email O O O
: O O O
youyutianshi...@sina.com O O O

something O O O
even O O O
more O O O
absurd O O O
than O O O
the O O O
" O O O
breakneck O O O
90 O O B-QUANTITY
m/h O O I-QUANTITY
on O O O
a O O O
snowy O O O
night O O O
" O O O
?? O O O
my O O O
personal O O O
experience O O O
. O O O

poqi O O B-PERSON

poster O O O
: O O O
poqi O O B-PERSON
-lrb- O O O
poqi O O B-PERSON
-rrb- O O O
, O O O
area O O O
: O O O
automobile O O O
. O O O

title O O O
: O O O
something O O O
even O O O
more O O O
absurd O O O
than O O O
the O O O
" O O O
breakneck O O O
90 O O O
m/h O O O
on O O O
a O O O
snowy O O O
night O O O
" O O O
?? O O O
my O O O
personal O O O
experience O O O
. O O O

originating O O O
site O O O
: O O O
bbs O O O
unknown O O O
space O O O
-lrb- O O O
tue O O B-DATE
jan O O I-DATE
16 O O I-DATE
22:51:46 O O B-TIME
2007 O O B-DATE
-rrb- O O O
. O O O

i O O O
have O O O
deep O O O
feelings O O O
and O O O
a O O O
lot O O O
of O O O
sympathy O O O
with O O O
the O O O
author O O O
after O O O
reading O O O
the O O O
article O O O
breakneck O O O
90 O O B-QUANTITY
m/h O O I-QUANTITY
on O O O
a O O O
snowy O O O
night O O O
. O O O

it O O O
also O O O
reminds O O O
me O O O
of O O O
something O O O
that O O O
i O O O
experienced O O O
several O O B-DATE
years O O I-DATE
ago O O I-DATE
, O O O
also O O O
related O O O
to O O O
an O O O
airport O O O
and O O O
meeting O O O
people O O O
. O O O

a O O B-DATE
couple O O I-DATE
of O O I-DATE
years O O I-DATE
ago O O I-DATE
, O O O
my O O O
neighbor O O O
approached O O O
me O O O
to O O O
borrow O O O
my O O O
car O O O
, O O O
saying O O O
he O O O
was O O O
meeting O O O
his O O O
parents O O O
at O O O
the O O O
airport O O O
. O O O

he O O O
also O O O
said O O O
both O O O
his O O O
wife O O O
and O O O
children O O O
wanted O O O
to O O O
go O O O
. O O O

as O O O
his O O O
car O O O
was O O O
too O O O
small O O O
and O O O
mine O O O
was O O O
big O O O
, O O O
it O O O
could O O O
make O O O
his O O O
parents O O O
more O O O
comfortable O O O
. O O O

he O O O
added O O O
that O O O
he O O O
would O O O
only O O O
use O O O
it O O O
for O O O
one O O B-TIME
morning O O I-TIME
and O O O
would O O O
return O O O
it O O O
to O O O
me O O O
before O O O
noon O O B-TIME
. O O O

although O O O
there O O O
was O O O
only O O O
a O O O
nodding O O O
acquaintance O O O
between O O O
the O O O
neighbor O O O
and O O O
me O O O
, O O O
we O O O
lived O O O
in O O O
the O O O
same O O O
apartment O O O
building O O O
after O O O
all O O O
and O O O
were O O O
both O O O
chinese O O B-NORP
. O O O

so O O O
i O O O
discussed O O O
with O O O
my O O O
wife O O O
back O O O
home O O O
and O O O
lent O O O
him O O O
the O O O
car O O O
as O O O
we O O O
thought O O O
we O O O
would O O O
not O O O
be O O O
using O O O
the O O O
car O O O
until O O O
the O O B-TIME
same O O I-TIME
afternoon O O I-TIME
. O O O

and O O O
then O O O
something O O O
happened O O O
... O O O

at O O O
1:00pm O O B-TIME
, O O O
the O O O
neighbor O O O
called O O O
me O O O
, O O O
saying O O O
he O O O
took O O O
his O O O
parents O O O
to O O O
a O O O
buffet O O O
and O O O
would O O O
probably O O O
not O O O
to O O O
be O O O
back O O O
until O O O
around O O O
3:00pm O O B-TIME
. O O O

i O O O
of O O O
course O O O
agreed O O O
and O O O
asked O O O
them O O O
not O O O
to O O O
rush O O O
. O O O

this O O O
wait O O O
lasted O O O
till O O O
5:30pm O O B-TIME
, O O O
when O O O
the O O O
neighbor O O O
told O O O
me O O O
in O O O
a O O O
half O O B-CARDINAL
- O O O
crying O O O
tone O O O
that O O O
there O O O
was O O O
an O O O
accident O O O
, O O O
and O O O
everyone O O O
else O O O
was O O O
intact O O O
, O O O
except O O O
his O O O
father O O O
, O O O
who O O O
was O O O
in O O O
hospital O O O
for O O O
fractures O O O
. O O O

i O O O
comforted O O O
him O O O
first O O B-ORDINAL
and O O O
asked O O O
my O O O
friend O O O
to O O O
rush O O O
me O O O
to O O O
the O O O
hospital O O O
. O O O

my O O O
neighbor O O O
showed O O O
me O O O
the O O O
police O O O
report O O O
at O O O
the O O O
hospital O O O
, O O O
which O O O
indicated O O O
it O O O
was O O O
all O O O
my O O O
neighbor O O O
's O O O
fault O O O
. O O O

he O O O
clashed O O O
into O O O
a O O O
truck O O O
going O O O
straight O O O
when O O O
he O O O
made O O O
a O O O
left O O O
turn O O O
. O O O

my O O O
car O O O
was O O O
completely O O O
damaged O O O
and O O O
had O O O
been O O O
towed O O O
away O O O
. O O O

i O O O
forced O O O
myself O O O
to O O O
refrain O O O
from O O O
the O O O
grief O O O
of O O O
loosing O O O
my O O O
beloved O O O
car O O O
-lrb- O O O
mine O O O
was O O O
liability O O O
- O O O
only O O O
coverage O O O
-rrb- O O O
and O O O
asked O O O
the O O O
friend O O O
to O O O
send O O O
their O O O
family O O O
home O O O
. O O O

and O O O
then O O O
the O O O
nightmare O O O
began O O O
. O O O

the O O B-DATE
next O O I-DATE
day O O I-DATE
, O O O
my O O O
neighbor O O O
called O O O
me O O O
, O O O
saying O O O
his O O O
father O O O
needed O O O
to O O O
undergo O O O
an O O O
operation O O O
in O O O
hospital O O O
and O O O
asked O O O
where O O O
the O O O
money O O O
would O O O
come O O O
from O O O

i O O O
told O O O
him O O O
part O O O
would O O O
be O O O
covered O O O
by O O O
my O O O
car O O O
insurance O O O
. O O O

after O O O
a O O O
while O O O
, O O O
he O O O
called O O O
again O O O
, O O O
saying O O O
the O O O
operation O O O
charge O O O
was O O O
high O O O
and O O O
it O O O
was O O O
difficult O O O
for O O O
them O O O
to O O O
afford O O O

i O O O
tried O O O
my O O O
best O O O
to O O O
comfort O O O
him O O O
then O O O
and O O O
told O O O
him O O O
to O O O
think O O O
of O O O
a O O O
way O O O
slowly O O O

just O O O
then O O O
, O O O
a O O O
nearly O O O
crazy O O O
voice O O O
of O O O
a O O O
woman O O O
came O O O
from O O O
the O O O
other O O O
end O O O
of O O O
the O O O
line O O O
, O O O
saying O O O
her O O O
family O O O
had O O O
just O O O
saved O O O
several O O B-MONEY
dozen O O I-MONEY
thousand O O I-MONEY
bucks O O I-MONEY
for O O O
the O O O
down O O O
payment O O O
of O O O
a O O O
house O O O
; O O O
where O O O
would O O O
they O O O
live O O O
afterwards O O O
if O O O
they O O O
spent O O O
this O O O
. O O O

she O O O
also O O O
said O O O
my O O O
car O O O
was O O O
a O O O
japanese O O B-NORP
one O O O
, O O O
which O O O
had O O O
poor O O O
safety O O O
performance O O O
and O O O
it O O O
was O O O
my O O O
car O O O
to O O O
blame O O O
for O O O
the O O O
car O O O
accident O O O
. O O O

she O O O
added O O O
that O O O
i O O O
should O O O
pay O O O
the O O O
money O O O
because O O O
the O O O
car O O O
was O O O
mine O O O
. O O O

i O O O
hung O O O
up O O O
the O O O
phone O O O
angrily O O O
as O O O
the O O O
dialog O O O
could O O O
not O O O
go O O O
on O O O
. O O O

my O O O
wife O O O
-lsb- O O O
pw% O O O
-rsb- O O O
had O O O
been O O O
persuading O O O
me O O O
aside O O O
, O O O
saying O O O
some O O O
women O O O
would O O O
easily O O O
lose O O O
mind O O O
once O O O
in O O O
fury O O O
. O O O

she O O O
asked O O O
me O O O
to O O O
take O O O
no O O O
heed O O O
of O O O
them O O O
and O O O
let O O O
them O O O
calm O O O
down O O O
first O O B-ORDINAL
. O O O

so O O O
i O O O
did O O O
n't O O O
take O O O
their O O O
words O O O
seriously O O O
but O O O
still O O O
felt O O O
angry O O O
. O O O

out O O O
of O O O
my O O O
expectation O O O
, O O O
a O O O
phone O O O
call O O O
on O O O
the O O O
third O O B-ORDINAL
day O O O
completely O O O
changed O O O
my O O O
original O O O
idea O O O
. O O O

the O O O
telephone O O O
rang O O O
just O O O
as O O O
i O O O
was O O O
about O O O
to O O O
go O O O
to O O O
work O O O
in O O O
the O O O
morning O O O
. O O O

i O O O
thought O O O
it O O O
was O O O
a O O O
sales O O O
call O O O
and O O O
was O O O
prepared O O O
to O O O
end O O O
it O O O
perfunctorily O O O
. O O O

unexpectedly O O O
, O O O
coming O O O
from O O O
the O O O
other O O O
end O O O
of O O O
the O O O
line O O O
was O O O
a O O O
deep O O O
and O O O
resolute O O O
voice O O O
of O O O
a O O O
middle O O O
- O O O
aged O O O
man O O O
. O O O

he O O O
said O O O
in O O O
an O O O
incontestable O O O
tone O O O
that O O O
my O O O
neighbor O O O
had O O O
a O O O
car O O O
accident O O O
as O O O
a O O O
result O O O
of O O O
borrowing O O O
my O O O
car O O O
, O O O
which O O O
traumatized O O O
them O O O
both O O O
physically O O O
and O O O
mentally O O O
and O O O
harmed O O O
their O O O
economic O O O
interests O O O
, O O O
and O O O
as O O O
the O O O
car O O O
owner O O O
, O O O
they O O O
would O O O
not O O O
sue O O O
me O O O
if O O O
i O O O
compensated O O O
them O O O
for O O O
the O O O
hospital O O O
charge O O O
and O O O
the O O O
costs O O O
of O O O
missing O O O
work O O O
hours O O O
-lrb- O O O
three O O B-CARDINAL
times O O O
-rrb- O O O
, O O O
otherwise O O O
they O O O
would O O O
see O O O
me O O O
in O O O
court O O O
. O O O

he O O O
added O O O
that O O O
he O O O
was O O O
certain O O O
about O O O
the O O O
case O O O
as O O O
a O O O
lawyer O O O
in O O O
business O O O
for O O O
ten O O B-DATE
years O O I-DATE
and O O O
the O O O
compensation O O O
he O O O
requested O O O
could O O O
double O O O
in O O O
court O O O
. O O O

as O O O
a O O O
great O O O
chinese O O B-NORP
guy O O O
, O O O
how O O O
could O O O
i O O O
be O O O
scared O O O
by O O O
a O O O
few O O O
remarks O O O
of O O O
the O O O
lawyer O O O
? O O O

i O O O
also O O O
took O O O
up O O O
the O O O
weapon O O O
of O O O
law O O O
for O O O
justice O O O
. O O O

of O O O
course O O O
, O O O
i O O O
also O O O
retained O O O
a O O O
lawyer O O O
. O O O

out O O O
of O O O
my O O O
expectation O O O
, O O O
my O O O
lawyer O O O
solved O O O
the O O O
problem O O O
by O O O
merely O O O
making O O O
two O O B-CARDINAL
phone O O O
calls O O O
. O O O

one O O B-CARDINAL
was O O O
to O O O
the O O O
police O O O
station O O O
, O O O
asking O O O
for O O O
any O O O
additional O O O
findings O O O
in O O O
the O O O
investigation O O O
report O O O
of O O O
the O O O
accident O O O
. O O O

there O O O
was O O O
additional O O O
findings O O O
unexpectedly O O O
, O O O
which O O O
were O O O
against O O O
them O O O
. O O O

someone O O O
at O O O
the O O O
junk O O O
yard O O O
found O O O
a O O O
bottle O O O
of O O O
unfinished O O O
wine O O O
without O O O
the O O O
lid O O O
inside O O O
the O O O
car O O O
and O O O
reported O O O
it O O O
to O O O
the O O O
police O O O
station O O O
. O O O

the O O O
police O O O
found O O O
they O O O
put O O O
the O O O
bottle O O O
of O O O
unfinished O O O
wine O O O
in O O O
the O O O
car O O O
without O O O
the O O O
lid O O O
after O O O
lunch O O O
. O O O

the O O O
second O O B-ORDINAL
call O O O
was O O O
to O O O
their O O O
lawyer O O O
. O O O

so O O O
their O O O
lawyer O O O
dropped O O O
the O O O
lawsuit O O O
